headline_id,headline_text,domain,pc1,wave,block,villain_presence_count,victim_presence_count,clarity_count,villain_presence_sum,victim_presence_sum,clarity_sum,villain_presence_majority,victim_presence_majority,clarity_majority
H3060,Rand Paul reminds President Trump that he already said how he'd handle Syria back in 2013,rare.us,0.703323645335147,1,32,11,11,11,2.0,2.0,8.0,0,0,1
H0267,RECALL: Johnsonville Jalapeno Cheddar Smoked Sausage,wgem.com,0.727136794857424,1,32,11,11,11,2.0,1.0,8.0,0,0,1
H0602,Authorities searching for missing Noblesville man after empty vehicle is found in forest,fox59.com,0.762765344566223,1,32,11,11,11,1.0,6.0,11.0,0,1,1
H3375,No mask mandate at July GOP convention leaves Houston hospitality workers uneasy,houstonchronicle.com,0.786859789366762,1,32,11,11,11,4.0,7.0,10.0,0,1,1
H2258,Trump administration reportedly wanted to use taxpayer dollars to repay the Taliban for their travel to peace talks,businessinsider.com,0.804965428527866,1,32,11,11,11,5.0,6.0,11.0,0,1,1
H1897,"The Long, Slow Death of Venice",bloomberg.com,0.840147313769099,1,32,11,11,11,0.0,7.0,9.0,0,1,1
H2184,Zubrin fixes the Drake equation to allow for interstellar travel and civilization restarts | NextBigFuture.com,nextbigfuture.com,0.853808233638737,1,32,11,11,11,0.0,1.0,7.0,0,0,1
H3586,How People With High Emotional Intelligence Use the 'Fortune Cookie Rule' to Become Exceptionally Resilient,inc.com,0.879015340541404,1,32,11,11,11,0.0,0.0,8.0,0,0,1
H0946,Work begins after massive fire destroys 127-year-old Walnut Ridge building,kait8.com,0.913680907435032,1,32,11,11,11,7.0,9.0,11.0,1,1,1
H2527,FDA Authorizes Convalescent Plasma As Emergency Treatment For COVID-19,npr.org,0.930525246755544,1,32,11,11,11,1.0,0.0,9.0,0,0,1
H3148,4-year-old Indianapolis girl killed in I-69 crash,indystar.com,0.957207994613488,1,32,11,11,11,2.0,10.0,10.0,0,1,1
H1984,"Military base cuts affect schools, target ranges, more",apnews.com,0.998049167729267,1,32,11,11,11,6.0,9.0,10.0,1,1,1
H1989,Warren Advocates For Largest Government Confiscation of Private Property in Human History,americanjournalreview.com,0.0878375859873984,1,32,11,11,11,9.0,5.0,9.0,1,0,1
H1234,Eating Indoors Is Risky for Diners. It’s Even Riskier for Chefs and Waiters.,eater.com,0.55039980061737,1,32,11,11,11,0.0,5.0,4.0,0,0,0
H1481,History shows that socialism brings misery to nations that adopt it,washingtontimes.com,0.345472108057381,1,32,11,11,11,10.0,8.0,10.0,1,1,1
H1111,West found guilty in fatal boat crash,poststar.com,0.895026172110662,1,32,11,11,11,10.0,2.0,8.0,1,0,1
H0804,Poland distributes iodine pills as fears grow over Ukraine nuclear plant,reuters.com,1.0,1,32,11,11,11,5.0,5.0,10.0,0,0,1
H3720,"Protect your Android phone from malware: 4 signs you have it, and what to do",cnet.com,0.951854977853014,1,32,11,11,11,7.0,7.0,10.0,1,1,1
H1747,Choose To Be With Someone Who Actually Gives A Sh*t About You and Does These 10 Things,ewao.com,0.131186638839105,1,32,11,11,11,1.0,2.0,8.0,0,0,1
H1977,Tell the CDC: Collect Better Data on Breakthrough Infections & Emerging Variants,ucsusa.org,0.753641011616367,1,32,11,11,11,1.0,0.0,7.0,0,0,1
H3228,"29-year-old mom goes missing for a week, leaves behind 7-year-old son—she could be ""in danger,"" police warn",ntd.com,0.409683969103314,1,32,11,11,11,1.0,9.0,10.0,0,1,1
H0055,Trump Calls Sessions’s Handling of Surveillance Abuse Allegations ‘Disgraceful’,nytimes.com,0.858776290720608,1,32,11,11,11,5.0,5.0,9.0,0,0,1
H1975,Medical BOMBSHELL: Chemotherapy found to spread cancer,naturalnews.com,0.0,1,33,11,11,11,9.0,3.0,9.0,1,0,1
H1883,See the Interview That Got David Icke Banned From YouTube HERE,infowars.com,0.0458475179096454,1,33,11,11,11,4.0,6.0,8.0,0,1,1
H3888,Allie Long And Megan Rapinoe Of US Women's Soccer Team Show Their Hatred For America By Dragging The Flag On The Ground After Victory • Now The End Begins,nowtheendbegins.com,0.0731174714253107,1,33,11,11,11,9.0,7.0,9.0,1,1,1
H2280,Chuck Schumer About To Face The Music After Going After Kavanaugh And Gorsuch ... Trump Just Said He 'Can't Believe They Are Not Going After Schumer For Threats He Made' To Supreme Court Justices,explainlife.com,0.0866873538647112,1,33,11,11,11,8.0,8.0,8.0,1,1,1
H0667,CONGRESS: Awan Family Swiped Congressional Server With Classified Intel from 40 DEM House Members – True Pundit,truepundit.com,0.107268313594115,1,33,11,11,11,5.0,5.0,5.0,0,0,0
H3851,"Massachusetts Becomes a No Egg Zone as of January 1st, 2022, Wokeness Gone Wild",uniteamericafirst.com,0.129014666189983,1,33,11,11,11,5.0,2.0,5.0,0,0,0
H0795,BOOM: U.S Treasury Depart has great news for 90% of Americans and their paychecks!,ilovemyfreedom.org,0.167993938241521,1,33,11,11,11,0.0,0.0,8.0,0,0,1
H1100,How Can Planned Parenthood Criticize Brett Kavanaugh When It Routinely Covers Up Statutory Rape?,lifenews.com,0.192545226493423,1,33,11,11,11,7.0,6.0,7.0,1,1,1
H1095,"BREAKING: Bill O’Reilly Breaks His Silence, Exposes What REALLY Happened At Fox News",angrypatriotmovement.com,0.207371119696342,1,33,11,11,11,5.0,6.0,7.0,0,1,1
H1212,Trump Just Raided HIS OWN EPA And Proved He’s The Smartest President Of All Time,thelastlineofdefense.org,0.246325520945605,1,33,11,11,11,5.0,3.0,7.0,0,0,1
H3174,JFK Compared To Bernie Sanders - What A Difference!,thefederalistpapers.org,0.251152108890861,1,33,11,11,11,0.0,0.0,6.0,0,0,1
H1824,Levin: Chris Wallace Knows Better than to Let Biden Get Away With These Four ‘Whoppers’,cnsnews.com,0.278393927329055,1,33,11,11,11,7.0,2.0,6.0,1,0,1
H1912,Michael Eric Dyson says Obama was too scared to show up to Aretha Franklin’s funeral,theblaze.com,0.319102558515008,1,33,11,11,11,8.0,8.0,9.0,1,1,1
H2015,"House Republicans jump ship, admit Russia helped Trump win",shareblue.com,0.335857768068227,1,33,11,11,11,6.0,1.0,7.0,1,0,1
H1889,"McConnell Hates Being Called Moscow Mitch, So Nancy Pelosi Used It On The House Floor",politicususa.com,0.35845073650398,1,33,11,11,11,8.0,8.0,10.0,1,1,1
H1191,"Shannen Doherty, 48, reveals she has Stage IV cancer - three years after getting all-clear",dailymail.co.uk,0.383860647514719,1,33,11,11,11,8.0,10.0,11.0,1,1,1
H3126,"US Police Illegally Invade Venezuelan Embassy, Arrest 4 Remaining Activists",telesurenglish.net,0.401310838304637,1,33,11,11,11,10.0,10.0,10.0,1,1,1
H3364,Special-needs sister tells model brother she wants to be like him—so he gets the crew ready - NTD Inspired,ntd.tv,0.43614522152228,1,33,11,11,11,0.0,1.0,8.0,0,0,1
H2354,Ex-White House counsel lays out the two biggest pieces of evidence that should convict Trump,rawstory.com,0.461914938868004,1,33,11,11,11,9.0,3.0,11.0,1,0,1
H1808,Getting Through The Holidays Without Your Mother Is A Real Challenge,scarymommy.com,0.475679657982067,1,33,11,11,11,1.0,2.0,9.0,0,0,1
H0447,Elizabeth Warren says House should start impeachment proceedings for Trump,fox5sandiego.com,0.518656385101639,1,33,11,11,11,9.0,4.0,11.0,1,0,1
H2721,Report: LeBron and Paul George to discuss teaming up,247sports.com,0.546185208330786,1,33,11,11,11,0.0,0.0,9.0,0,0,1
H3632,"36 states, DC sue Google for alleged antitrust violations in app store",justthenews.com,0.570053239872502,1,33,11,11,11,10.0,9.0,10.0,1,1,1
H3084,"Coast Guard offloads 27,000 pounds of seized cocaine in Miami Beach",wesh.com,0.578461634386328,1,33,11,11,11,2.0,2.0,10.0,0,0,1
H1856,"Woman, 33, missing from Belmont Gardens",fox32chicago.com,0.606802292033508,1,33,11,11,11,2.0,9.0,9.0,0,1,1
H1430,Should You Get An Online Nutritionist?,refinery29.com,0.64613732751421,1,33,11,11,11,0.0,0.0,8.0,0,0,1
H3000,Trump adviser compared Trump's proposal to Nazi Germany - CNN Video,cnn.com,0.658031073873161,1,33,11,11,11,9.0,3.0,10.0,1,0,1
H0379,"Trump Caught Dodging Freezing Rain, Leaving Melania To Fend For Herself (VIDEO)",bipartisan-report.com,0.6907236325801,1,33,11,11,11,10.0,10.0,11.0,1,1,1
H3047,Church of Jesus Christ of Latter-day Saints Announces Change To Seminary Program,ksltv.com,0.715840815865667,1,33,11,11,11,1.0,0.0,8.0,0,0,1
H2079,US and UK withdraw families from Ukraine embassies but EU to stay put,theguardian.com,0.74959222370997,1,33,11,11,11,1.0,3.0,9.0,0,0,1
H1925,NHL apologizes to Vegas for bad call in Game 7 vs. Sharks,nbcsports.com,0.762377581102117,1,33,11,11,11,5.0,8.0,10.0,0,1,1
H0480,Cuatro avenidas cerradas a autos en Nueva York para recreación “con distancia” en cuarentena | El Diario NY,eldiariony.com,0.791230028033304,1,33,11,11,11,1.0,0.0,2.0,0,0,0
H2162,Teacher adopts student who almost made her give up on education,nydailynews.com,0.807592058139583,1,33,11,11,11,3.0,4.0,8.0,0,0,1
H0781,1 in 3 fear immigrants want to replace Americans to influence elections: poll,nbcnews.com,0.843937401226111,1,33,11,11,11,7.0,7.0,9.0,1,1,1
H1380,Behind the bling: The story of Clemson's epic championship rings,espn.com,0.85282809463095,1,33,11,11,11,0.0,1.0,8.0,0,0,1
H1586,"Carolina Panthers hire Justine Lindsay, NFL's first openly transgender cheerleader",cbsnews.com,0.879618721504846,1,33,11,11,11,0.0,0.0,9.0,0,0,1
H0026,'Austin Powers' actor Verne Troyer dies at 49,ketv.com,0.905571729093681,1,33,11,11,11,4.0,8.0,10.0,0,1,1
H0310,American Anthem,npr.org,0.930525246755544,1,33,11,11,11,0.0,0.0,4.0,0,0,0
H2869,"John McCain — war hero, political giant — dies at 81",militarytimes.com,0.951497998550873,1,33,11,11,11,3.0,6.0,11.0,0,1,1
H1584,Exclusive: U.S. destroyer challenges China's claims in South China Sea,reuters.com,1.0,1,33,11,11,11,5.0,3.0,8.0,0,0,1
H0458,Bill Nye the 'Fake Science' Guy Gets Schooled by Meteorologist on Hurricane Irma and Climate Change,pjmedia.com,0.225278100615081,1,33,11,11,11,7.0,2.0,10.0,1,0,1
H0782,Cringe Optics: Biden Takes Victory Lap During Economic Nosedive,oann.com,0.414524143820094,1,33,11,11,11,7.0,5.0,9.0,1,0,1
H0132,3 Ways to Resist the Takers in Your Life,psychologytoday.com,0.818682123522491,1,33,11,11,11,4.0,3.0,6.0,0,0,1
H0689,YouTube Sensation Dies Much Too Soon and Without Warning,mercola.com,0.174179298813923,1,33,11,11,11,3.0,7.0,10.0,0,1,1
H1450,WATCH: Crenshaw Perfectly Explains Why the Democrat Background Check Bill is Crap!,louderwithcrowder.com,0.311310547480834,1,33,11,11,11,5.0,1.0,6.0,0,0,1
H2752,Obama Arrived in Scotland - Watch What He Did IMMEDIATELY AFTER Stepping Off Jet,federalisttribune.com,0.299050085621009,1,33,11,11,11,0.0,0.0,3.0,0,0,0
H0303,Mobster Who May Be the Last Living Person With Knowledge of Gardner Museum Heist Set to Be Released From Prison,smithsonianmag.com,0.971184072481041,1,33,11,11,11,7.0,5.0,9.0,1,0,1
H3340,"Orlando Brown on Chrisean Rock: ""Do You Have An Actual Career?""",vladtv.com,0.683893945995561,1,33,11,11,11,3.0,2.0,5.0,0,0,0
H2238,"Holy Crap, Michael Keaton Said ‘Hidden Fences’ Too And Twitter Reacts",huffingtonpost.com,0.715235206216845,1,33,11,11,11,0.0,0.0,4.0,0,0,0
H0219,"On the Grammy Salute to Prince, the Artist's Surviving Collaborators Stole the Show",jezebel.com,0.493729304201801,1,33,11,11,11,2.0,2.0,8.0,0,0,1
H1490,Trendy Impossible Burger is actually made with questionable ingredients such as GMOs,naturalnews.com,0.0,1,34,9,9,9,5.0,1.0,9.0,1,0,1
H1465,AI Connected Smart Devices To Trigger Mass Suicides And Civilizational Collapse,infowars.com,0.0458475179096454,1,34,9,9,9,6.0,5.0,8.0,1,1,1
H0745,Millions Of Europeans Rise Up Against George Soros,awarenessact.com,0.0705539230341695,1,34,9,9,9,6.0,6.0,9.0,1,1,1
H2880,"Lucille Ball Hated Patty Duke For Dating Her Teenage Son, But Did They Let Go Of Their Difference Before She Died?",fabiosa.com,0.0905862324182262,1,34,9,9,9,4.0,5.0,9.0,0,1,1
H0383,Bill Clinton's Former Marine One Test Pilot Arrested On Pedophilia Charges,newspunch.com,0.124271638273759,1,34,9,9,9,9.0,4.0,9.0,1,0,1
H1122,"Human Trafficking? In Just the Last Two Weeks, Dozens of Children in Iowa Have Vanished - Stillness in the Storm",stillnessinthestorm.com,0.139036729245588,1,34,9,9,9,5.0,9.0,8.0,1,1,1
H3719,Pit bull rescatado conoce a Santa y no puede contener su emoción,rumble.com,0.162505504571073,1,34,9,9,9,0.0,0.0,1.0,0,0,0
H0293,"Drilling for Oil in the Israeli-occupied Region of Syria's Golan Heights, A Violation of International Law",globalresearch.ca,0.176169765597604,1,34,9,9,9,6.0,5.0,8.0,1,1,1
H0735,"Grandma with Stage 4 Cancer Given Blanket, Starts Crying Over Shirt Sewn into Fabric",westernjournal.com,0.212942660560995,1,34,9,9,9,4.0,5.0,9.0,0,1,1
H0437,"FULL RETARD: Hillary Said, 'I'm A Lot Like 'Wonder Woman'",clashdaily.com,0.231462789131987,1,34,9,9,9,2.0,2.0,5.0,0,0,1
H2209,"Maria Ressa Awaits A Third Warrant Of Arrest, This Time For Violation Of Immigration Law",adobochronicles.com,0.260821742351989,1,34,9,9,9,4.0,3.0,8.0,0,0,1
H2838,Video: Police Officer Lies To Uber Driver About The Law &amp; Quickly Learns The Driver Is Also An Attorney!,worldstarhiphop.com,0.288824151569851,1,34,9,9,9,7.0,6.0,9.0,1,1,1
H0566,Nebraska struck with 6 rare earthquakes in less than a week,endtimeheadlines.org,0.315216786291459,1,34,9,9,9,4.0,4.0,9.0,0,0,1
H1093,Republican Senator Introduces ‘The Pelosi Rule’ – A Bill Forcing Lawmakers To Keep Their Butts In Washington,westernsentinel.com,0.341118590914246,1,34,9,9,9,4.0,3.0,9.0,0,0,1
H0479,Which Fruits & Vegetables Boost DNA Repair? | NutritionFacts.org,nutritionfacts.org,0.352453818106435,1,34,9,9,9,0.0,0.0,9.0,0,0,1
H0918,Petition To Move Super Bowl From Sunday To Saturday Surpasses 100k Signatures,dailysnark.com,0.397773157571401,1,34,9,9,9,0.0,0.0,9.0,0,0,1
H1994,Houston area officer kicked out of little league after assaulting kids but he's still a sergeant,dailykos.com,0.413735620185017,1,34,9,9,9,9.0,9.0,9.0,1,1,1
H1722,Here are 5 wildly popular programs that prove Americans already love socialism,alternet.org,0.42818441506045,1,34,9,9,9,1.0,0.0,8.0,0,0,1
H0365,A former Republican calls this 'the most dangerous moment in this nation's history',rawstory.com,0.461914938868004,1,34,9,9,9,2.0,1.0,4.0,0,0,0
H3311,Rockford doctor charged with child pornography,mystateline.com,0.491451036385089,1,34,9,9,9,8.0,8.0,9.0,1,1,1
H3436,Target offering car seat trade-ins for discount on a new seat,abc13.com,0.507026243676643,1,34,9,9,9,0.0,0.0,9.0,0,0,1
H1501,Trump’s FCC just announced it will officially rescind Net Neutrality on Thursday,washingtonpress.com,0.547910234131419,1,34,9,9,9,5.0,3.0,9.0,1,0,1
H1760,Watch Amanda Nunes Completely Embarrass And Destroy Ronda Rousey In Less Than A Minute At UFC 207,brobible.com,0.568044251029421,1,34,9,9,9,4.0,6.0,8.0,0,1,1
H2503,Notice to vacate: Flagler County to move homeless camp 22 miles from library | Palm Coast | Palm Coast Observer,palmcoastobserver.com,0.595612951025109,1,34,9,9,9,5.0,6.0,9.0,1,1,1
H3947,"Will you sign? The President of the United States, I want to stop animal testing with chemicals!",change.org,0.619205572780572,1,34,9,9,9,4.0,6.0,8.0,0,1,1
H3787,"7.5 earthquake strikes in Pacific Ocean near New Caledonia, triggering tsunami warning",abc7news.com,0.645959515804345,1,34,9,9,9,4.0,4.0,9.0,0,0,1
H0328,Latino leaders ask: When will Trump reach out to Hispanics?,cnn.com,0.658031073873161,1,34,9,9,9,5.0,5.0,9.0,1,1,1
H3629,Texas Department of Criminal Justice says inmate who escaped from East Texas facility in custody,fox26houston.com,0.675352572723559,1,34,9,9,9,6.0,3.0,9.0,1,0,1
H0910,Orlando Police Chief ‘Furious’ On Decision Not To Seek Death Penalty For Cop Killer – Law Officer,lawofficer.com,0.708604683448302,1,34,9,9,9,8.0,7.0,9.0,1,1,1
H3517,NFL: Former Raiders head coach John Madden dies at 85,fox5vegas.com,0.740820857143454,1,34,9,9,9,0.0,3.0,9.0,0,0,1
H2862,Welcome Home for Korean War vet missing 68 years,wkrn.com,0.767484212606095,1,34,9,9,9,0.0,3.0,8.0,0,0,1
H2924,Diversity Can Spell Trouble,hoover.org,0.775429000335308,1,34,9,9,9,1.0,1.0,6.0,0,0,1
H2807,Advocates of a toxic bleach fake 'miracle cure' are telling desperate people it can cure the coronavirus in thriving groups on Telegram,businessinsider.com,0.804965428527866,1,34,9,9,9,7.0,7.0,8.0,1,1,1
H0685,Gun Rights Activist Who Tailed Parkland Kids Charged with Illegal Gun Possession,thetrace.org,0.849859978815034,1,34,9,9,9,7.0,8.0,9.0,1,1,1
H2915,Tooth infection leads to 26-year-old California dad's death,fox29.com,0.857633305221127,1,34,9,9,9,4.0,8.0,9.0,0,1,1
H3171,Iowa Supreme Court halts state's new abortion restrictions,desmoinesregister.com,0.879015340541404,1,34,9,9,9,4.0,2.0,9.0,0,0,1
H3102,"99 years after Tulsa race massacre, unmarked mass grave found in search for victims, official says",usatoday.com,0.901007708482031,1,34,9,9,9,3.0,9.0,9.0,0,1,1
H2136,The rise of the robochef,economist.com,0.926495544108839,1,34,9,9,9,0.0,0.0,5.0,0,0,1
H3642,NASA Is Recruiting Women to Stay in Bed for Two Months,smithsonianmag.com,0.971184072481041,1,34,9,9,9,2.0,2.0,7.0,0,0,1
H1012,"'Like hell:' As Olympics loom, Japan health care in turmoil",apnews.com,0.998049167729267,1,34,9,9,9,3.0,6.0,6.0,0,1,1
H3791,A School Volunteer Sees a Lunch Room Problem and Decides to Act,billmoyers.com,0.63612821762289,1,34,9,9,9,2.0,3.0,7.0,0,0,1
H2788,"Judge Hands Down Major Ruling In Steele Dossier Case, Christopher Steele Ecstatic · US National News",usnationalnews.org,0.345732076201383,1,34,9,9,9,2.0,3.0,8.0,0,0,1
H1812,Cuando los países piden perdón por su pasado,elpais.com,0.791230028033304,1,34,9,9,9,0.0,1.0,2.0,0,0,0
H1311,FDA da aprobación total a la vacuna Pfizer/BioNTech contra el covid-19,cnn.com,0.658031073873161,1,34,9,9,9,0.0,0.0,2.0,0,0,0
H1208,USCIS Immigration Delays Grow Longer And Longer,forbes.com,0.829500343762818,1,34,9,9,9,4.0,2.0,9.0,0,0,1
H1504,I-75 North in Lebanon is closed due to flooding,local12.com,0.509941076749434,1,34,9,9,9,2.0,4.0,9.0,0,0,1
H3967,Senator Warren worries that Fed will tip U.S. economy into recession,reuters.com,1.0,1,34,9,9,9,5.0,6.0,9.0,1,1,1
H2681,Presionan contra el engaño de ICE al hacerse pasar por policías locales,telemundo.com,0.673588160025729,1,34,9,9,9,2.0,0.0,1.0,0,0,0
H0482,Video: Crowd screams as rock band Seventeen swept away by tsunami in Indonesia\\n,theepochtimes.com,0.262887244589731,1,34,9,9,9,6.0,7.0,9.0,1,1,1
H2888,"To Putin’s Delight, Trump Threatens Withdrawal Of U.S. Troops From Germany - The Intellectualist",mavenroundtable.io,0.619866921433735,1,34,9,9,9,8.0,5.0,8.0,1,1,1
H0448,US healthcare system collapsing so rapidly that workers are now committing suicide in record numbers,naturalnews.com,0.0,1,35,12,12,12,9.0,11.0,11.0,1,1,1
H3648,Swedish Police Installing Loudspeakers to Fight Crime,infowars.com,0.0458475179096454,1,35,12,12,12,3.0,2.0,10.0,0,0,1
H3327,Major Bombshell: Susan Rice Seeking Immunity Deal! (Video) | Politics,beforeitsnews.com,0.0560036536327054,1,35,12,12,12,1.0,0.0,5.0,0,0,0
H0495,URGENT: CDC Votes This Week to Add C-19 Shot to Childhood Immunization Schedule. Here's What You Can Do,welovetrump.com,0.0871406069110147,1,35,12,12,12,3.0,4.0,10.0,0,0,1
H0375,"Flashback: Maxine Waters Slips Up, Admits Obama Has Database with ‘Info About Everything on Every Individual’",newspunch.com,0.124271638273759,1,35,12,12,12,4.0,5.0,8.0,0,0,1
H3310,"Shooting Suspect Arrested In Death Of XXXTentacion, It Wasn’t Soldier Kidd Or Soldier Jojo!",huzlers.com,0.134914125900946,1,35,12,12,12,7.0,9.0,8.0,1,1,1
H0376,"Episode 2314b - [Zero Day] Approaching, DOJ Confirms, Hunters Are Now The Hunted",rumble.com,0.162505504571073,1,35,12,12,12,3.0,5.0,1.0,0,0,0
H2001,Bernie Sanders: Add new 'rights' to U.S. Constitution - WND,wnd.com,0.192160019649149,1,35,12,12,12,0.0,1.0,8.0,0,0,1
H0123,Sick Willie,westernjournal.com,0.212942660560995,1,35,12,12,12,1.0,3.0,1.0,0,0,0
H3765,"The caravan could be made up of more than 20,000 migrants, according to Mexico's&nbsp;federal interior secretary.",pjmedia.com,0.225278100615081,1,35,12,12,12,2.0,2.0,9.0,0,0,1
H2917,Planned Parenthood Exec Busted Again Trying To Sell Baby Body Parts,thefederalist.com,0.257333312407563,1,35,12,12,12,10.0,8.0,9.0,1,1,1
H1942,Ron Johnson Presses Biden to Monitor Reactions to Coronavirus Vaccines,breitbart.com,0.297175368438483,1,35,12,12,12,3.0,4.0,10.0,0,0,1
H3168,M&M's took the plunge into WOKENESS,theblaze.com,0.319102558515008,1,35,12,12,12,4.0,0.0,8.0,0,0,1
H1185,How Elizabeth Warren’s gun tax will disarm the poor,washingtontimes.com,0.345472108057381,1,35,12,12,12,8.0,8.0,11.0,1,1,1
H1467,Sailor Who Died Trying Saving Others in Pensacola Shooting Recently Came Back to His Christian Faith,cbn.com,0.366255771907572,1,35,12,12,12,2.0,8.0,9.0,0,1,1
H1228,Myles Garrett Rips Helmet Off Mason Rudolph And Swings It At Him During Steelers-Browns Brawl (VIDEO),dailysnark.com,0.397773157571401,1,35,12,12,12,11.0,11.0,9.0,1,1,1
H2906,NRA's corporate partners are fleeing the sinking ship.,dailykos.com,0.413735620185017,1,35,12,12,12,2.0,6.0,9.0,0,0,1
H3487,"Ex-army had to leave best-friend dog in Iraq—1 month later, they reunite on the other side of the world - NTD Inspired",ntd.tv,0.43614522152228,1,35,12,12,12,2.0,4.0,10.0,0,0,1
H2024,Biden Repeats Whopper That His Multi-Trillion-Dollar Agenda Will Cost $0,dailycaller.com,0.469965661505635,1,35,12,12,12,3.0,4.0,9.0,0,0,1
H1216,Cruise passengers spend 10 days in blackout for fear of pirates,fox10phoenix.com,0.479659730503063,1,35,12,12,12,10.0,11.0,11.0,1,1,1
H1703,"Bengals attendance falters, tickets for Sunday's game are NFL's cheapest",local12.com,0.509941076749434,1,35,12,12,12,0.0,2.0,11.0,0,0,1
H3822,Biden’s approval ratings plunge in important heartland battleground: poll,foxnews.com,0.534260962262195,1,35,12,12,12,0.0,0.0,8.0,0,0,1
H3423,"Trump Says He Wants Mike Pompeo To Work, Not 'Wash Dishes' If His Wife Isn't Around",huffpost.com,0.568450135334297,1,35,12,12,12,7.0,7.0,9.0,1,1,1
H2046,"Boy asking to use phone for help instead uses Venmo to take nearly $4K, Baldwin Park woman says",wesh.com,0.578461634386328,1,35,12,12,12,8.0,8.0,9.0,1,1,1
H0720,U.S. Supreme Court Unanimously Rules Warrantless Gun Confiscation Is Unconstitutional - The Police Tribune,policetribune.com,0.602906922660256,1,35,12,12,12,3.0,3.0,10.0,0,0,1
H3827,Venice Flooding: Italian city 'on its knees' after second-worst flood ever recorded,abc7news.com,0.645959515804345,1,35,12,12,12,6.0,9.0,11.0,0,1,1
H1733,How Trump helped inspire a wave of strict new abortion laws,vox.com,0.653743407913008,1,35,12,12,12,5.0,5.0,11.0,0,0,1
H1440,Lucasfilm's First Non-Star Wars or Indiana Jones Film in Years Is a Children of Blood and Bone Adaptation,gizmodo.com,0.695696656457309,1,35,12,12,12,2.0,1.0,8.0,0,0,1
H2027,Be Ready - Crossmap Prayers,crossmap.com,0.707623288368479,1,35,12,12,12,0.0,0.0,2.0,0,0,0
H1421,North Korea calls Joe Biden a 'fool of low IQ',abcactionnews.com,0.736018435351385,1,35,12,12,12,10.0,10.0,11.0,1,1,1
H2923,Steelers Asst. Coach Joey Porter Placed On Leave Following Arrest « CBS Pittsburgh,cbslocal.com,0.751190107612549,1,35,12,12,12,5.0,0.0,10.0,0,0,1
H2535,Why You Can't Be Pro-Life & A Feminist,bustle.com,0.775937399631442,1,35,12,12,12,1.0,3.0,10.0,0,0,1
H1475,"From Halftime Show to Social Media, Calls To Ban Rap",reason.com,0.805456958103719,1,35,12,12,12,1.0,5.0,8.0,0,0,1
H1092,Three new species of fish discovered in the extreme depths of the Pacific Ocean,sciencedaily.com,0.845569362584322,1,35,12,12,12,0.0,0.0,9.0,0,0,1
H3555,Democrats seek hazard pay for health workers amid pandemic,politico.com,0.862520735542115,1,35,12,12,12,4.0,7.0,11.0,0,1,1
H1394,"Mardi Gras krewes not told of New Orleans' 'no parades' plan; 'A total shock,' says Endymion leader",nola.com,0.887458312598086,1,35,12,12,12,3.0,6.0,9.0,0,0,1
H1511,'Bernie Sanders is a wizard': 'Tonight Show' clip with eerily accurate election predictions goes viral,usatoday.com,0.901007708482031,1,35,12,12,12,0.0,2.0,7.0,0,0,1
H1774,Accused Dog Thrower's Attorney Requests Pre-Sentencing Investigation,patch.com,0.933491002134259,1,35,12,12,12,6.0,5.0,8.0,0,0,1
H2158,"1,700-Year-Old Sock Spins Yarn About Ancient Egyptian Fashion",smithsonianmag.com,0.971184072481041,1,35,12,12,12,1.0,1.0,7.0,0,0,1
H0751,Key events behind China's investigation into Alibaba Group,reuters.com,1.0,1,35,12,12,12,3.0,2.0,7.0,0,0,1
H3959,"Powell St. John Brought Us the Message, 1940-2021",austinchronicle.com,0.571319649351516,1,35,12,12,12,0.0,1.0,3.0,0,0,0
H2652,We Spoke to a Chef Who Has Made 143 Types of Mac and Cheese,vice.com,0.754994791293065,1,35,12,12,12,0.0,0.0,9.0,0,0,1
H1827,Breaking: Drew Brees Retires,bleacherreport.com,0.734238148179424,1,35,12,12,12,2.0,1.0,11.0,0,0,1
H3646,Where were the protests during Obama's years?,americanthinker.com,0.152499978555631,1,35,12,12,12,1.0,2.0,7.0,0,0,1
H1872,BIZARRE: Avon catalog features image of woman caressing baphomet,naturalnews.com,0.0,1,35,12,12,12,2.0,1.0,8.0,0,0,1
H0995,MISSING: 16-year-old Anoka girl,fox9.com,0.498615762653852,1,35,12,12,12,2.0,9.0,12.0,0,1,1
H3929,Why is atmospheric methane surging? (Hint: its not fracking) - Science Magazine,sciencemag.org,0.917500628260245,1,35,12,12,12,0.0,0.0,7.0,0,0,1
H1830,Catholic Church: Raping Children Is Religious Freedom For Pedophile Priests,worldtruth.tv,0.017643643892146,1,35,12,12,12,12.0,11.0,10.0,1,1,1
H2805,Flashback: British Actress Says Weinstein Used Oprah As Bait For Sex » Alex Jones' Infowars: There's a war on for your mind!,infowars.com,0.0458475179096454,1,35,12,12,12,9.0,9.0,7.0,1,1,1
H3836,"Report: Infamous Trump dossier funded by Clinton campaign, DNC",usatoday.com,0.901007708482031,1,35,12,12,12,5.0,1.0,7.0,0,0,1
H1781,Curcumin infused nanoparticles found to target and destroy neuroblastoma cancer tumors... has the CURE been found?,naturalnews.com,0.0,1,36,12,12,12,6.0,5.0,9.0,0,0,1
H0227,Report: Bill Clinton Offered Lynch Scalia’s Seat During Tarmac Meeting – QAnon,infowars.com,0.0458475179096454,1,36,12,12,12,2.0,1.0,7.0,0,0,1
