pc1,like_count,retweet_count,outrage,villain_prob,victim_prob,shared_id
0.901007708,0,0,0,0.001785278,0.034912109,3072
0.901007708,50,16,1,0.002166748,0.016845703,3115
0.901007708,9,2,0,0.001571655,0.004638672,3134
0.901007708,0,0,0,0.0025177,0.013305664,3165
0.901007708,0,0,1,0.001480103,0.7890625,3172
0.901007708,45,2,0,0.001434326,0.00958252,3206
0.901007708,0,0,0,0.007446289,0.20703125,3214
0.901007708,25,7,0,0.007202148,0.079101563,3271
0.901007708,7,1,0,0.005737305,0.059570313,3277
0.901007708,2,0,0,0.182617188,0.095214844,3305
0.901007708,1,2,0,0.011169434,0.202148438,3306
0.901007708,0,0,0,0.765625,0.328125,3334
0.901007708,31,7,1,0.004302979,0.023681641,3354
0.901007708,1,0,0,0.000656128,0.001838684,3379
0.901007708,27,3,0,0.001029968,0.006256104,3388
0.901007708,0,0,1,0.004638672,0.034912109,3391
0.901007708,148,12,0,0.001014709,0.007659912,3393
0.901007708,0,0,0,0.4375,0.59375,3419
0.901007708,2,2,1,0.578125,0.609375,3435
0.901007708,5,1,1,0.001808167,0.040527344,3441
0.901007708,0,0,0,0.35546875,0.239257813,3453
0.901007708,157,49,1,0.192382813,0.158203125,3459
0.901007708,41,4,0,0.000843048,0.002822876,3465
0.901007708,1,0,0,0.080566406,0.12109375,3481
0.901007708,5,1,1,0.00982666,0.125976563,3524
0.901007708,1,0,0,0.00982666,0.125976563,3532
0.901007708,283,65,1,0.058349609,0.75,3557
0.901007708,2,1,0,0.087402344,0.125976563,3577
0.901007708,1,0,1,0.087402344,0.125976563,3612
0.901007708,2,6,0,0.7734375,0.4296875,3627
0.901007708,2,0,1,0.15234375,0.255859375,3652
0.901007708,11,0,1,0.15234375,0.255859375,3655
0.901007708,1,1,0,0.001823425,0.59375,3690
0.901007708,3,2,0,0.015869141,0.051757813,3698
0.901007708,2,0,0,0.00680542,0.4296875,3712
0.901007708,48,5,0,0.00069809,0.002319336,3732
0.901007708,0,0,0,0.275390625,0.4375,3737
0.901007708,22,7,0,0.001304626,0.017700195,3754
0.901007708,0,1,0,0.204101563,0.376953125,3769
0.901007708,0,0,0,0.006134033,0.018554688,3770
0.901007708,0,0,1,0.005432129,0.00793457,3785
0.901007708,1,0,1,0.000984192,0.007598877,3808
0.901007708,3,3,0,0.00479126,0.015014648,3825
0.901007708,1,0,0,0.002761841,0.010009766,3828
0.901007708,15,5,0,0.27734375,0.94140625,3836
0.901007708,11,0,0,0.8515625,0.87109375,3848
0.901007708,13,2,0,0.023803711,0.546875,3851
0.901007708,1,1,1,0.092773438,0.87890625,3872
0.901007708,134,27,1,0.002197266,0.004425049,3975
0.901007708,252,47,1,0.009338379,0.5625,4052
0.901007708,44,33,1,0.015991211,0.022949219,4126
0.901007708,2,0,0,0.27734375,0.94140625,4132
0.901007708,364,229,1,0.35546875,0.26953125,4185
0.901007708,7,2,0,0.22265625,0.20703125,4187
0.901007708,9,1,0,0.006896973,0.101074219,4263
0.901007708,3,2,0,0.004577637,0.26953125,4270
0.901007708,12,6,0,0.028808594,0.53125,4356
0.901007708,0,0,0,0.001914978,0.022460938,4359
0.901007708,25,11,0,0.124023438,0.28125,4365
0.901007708,9,0,0,0.002838135,0.005462646,4375
0.901007708,2,1,0,0.099609375,0.117675781,4383
0.901007708,0,0,0,0.003799438,0.011413574,4400
0.901007708,0,0,1,0.4609375,0.341796875,4429
0.901007708,18,2,0,0.004669189,0.057128906,4448
0.901007708,16,2,0,0.001480103,0.00680542,4458
0.901007708,2,1,1,0.01385498,0.013671875,4471
0.901007708,3,0,0,0.003433228,0.065429688,4481
0.901007708,2,0,0,0.000953674,0.004730225,4541
0.901007708,0,0,0,0.000953674,0.004730225,4550
0.901007708,34,11,0,0.37109375,0.609375,4559
0.901007708,53,1,0,0.007019043,0.077148438,4560
0.901007708,30,2,0,0.000968933,0.007385254,4575
0.901007708,0,1,0,0.003051758,0.037353516,4594
0.901007708,0,0,1,0.002532959,0.031738281,4595
0.901007708,44,4,1,0.004821777,0.255859375,4635
0.901007708,1,1,1,0.096679688,0.065917969,4642
0.901007708,4,0,0,0.00328064,0.018066406,4659
0.901007708,1,0,1,0.182617188,0.081542969,4686
0.901007708,5,1,0,0.001647949,0.016967773,4752
0.901007708,0,1,0,0.010925293,0.016235352,4753
0.901007708,0,0,1,0.004943848,0.051025391,4757
0.901007708,66,6,1,0.001625061,0.018554688,4772
0.901007708,16,6,1,0.030517578,0.108398438,4778
0.901007708,1,0,0,0.46875,0.7421875,4797
0.901007708,104,28,1,0.005126953,0.166992188,4810
0.901007708,1,0,0,0.091308594,0.90625,4836
0.901007708,28,0,1,0.004211426,0.03515625,4874
0.901007708,11,0,1,0.086425781,0.87109375,4875
0.901007708,6,3,1,0.208984375,0.20703125,4883
0.901007708,2110,1267,1,0.142578125,0.263671875,4884
0.901007708,20,2,1,0.006896973,0.349609375,4916
0.901007708,1,2,0,0.002090454,0.025268555,4939
0.901007708,100,57,0,0.62890625,0.30078125,4943
0.901007708,18,4,1,0.05078125,0.197265625,4948
0.901007708,5,8,0,0.00069809,0.001930237,4956
0.901007708,1,1,0,0.002258301,0.024169922,4988
0.901007708,2,0,1,0.177734375,0.15234375,5007
0.901007708,0,0,0,0.177734375,0.15234375,5018
0.901007708,1,0,0,0.177734375,0.15234375,5019
0.901007708,2,2,0,0.007049561,0.011230469,5025
0.901007708,0,0,0,0.005126953,0.166992188,5032
0.901007708,7,0,0,0.204101563,0.306640625,5036
0.901007708,4,4,1,0.004089355,0.010437012,5057
0.901007708,28,9,1,0.376953125,0.99609375,5084
0.901007708,4,0,1,0.26953125,0.294921875,5112
0.901007708,2,1,0,0.002960205,0.453125,5122
0.901007708,0,1,0,0.129882813,0.890625,5163
0.901007708,0,0,0,0.002105713,0.012756348,5169
0.901007708,2,1,0,0.124023438,0.034179688,5207
0.901007708,173,43,0,0.006744385,0.0390625,5221
0.901007708,0,1,0,0.953125,0.95703125,5244
0.901007708,6,3,1,0.00982666,0.074707031,5302
0.901007708,11,3,0,0.001998901,0.00958252,5332
0.901007708,8,0,1,0.0546875,0.134765625,5344
0.901007708,0,0,1,0.106933594,0.53125,5363
0.901007708,74,29,0,0.002822876,0.011535645,5366
0.901007708,3,1,0,0.004852295,0.112792969,5405
0.901007708,58,10,0,0.002548218,0.333984375,5409
0.901007708,3,1,0,0.000816345,0.00567627,5427
0.901007708,0,1,0,0.003051758,0.079101563,5429
0.901007708,8,0,0,0.001083374,0.015991211,5481
0.901007708,2,2,0,0.006835938,0.051025391,5503
0.901007708,2,2,1,0.74609375,0.95703125,5505
0.901007708,17,3,0,0.084960938,0.020141602,5531
0.901007708,15,3,0,0.006500244,0.65234375,5536
0.901007708,1,0,0,0.045410156,0.062255859,5605
0.901007708,3750,1519,1,0.003677368,0.023803711,5618
0.901007708,14,0,1,0.000843048,0.005859375,5662
0.901007708,4,1,1,0.001045227,0.006225586,5695
0.901007708,7,3,0,0.170898438,0.1640625,5745
0.901007708,37,6,0,0.001594543,0.007080078,5759
0.901007708,13,9,1,0.23046875,0.86328125,5766
0.901007708,3,0,1,0.3046875,0.6015625,5776
0.901007708,14,3,0,0.3046875,0.6015625,5781
0.901007708,0,0,1,0.048583984,0.134765625,5817
0.901007708,4,0,0,0.208984375,0.20703125,5835
0.901007708,2,1,0,0.056152344,0.048583984,5837
0.901007708,2,1,1,0.3046875,0.6015625,5840
0.901007708,101,27,1,0.3046875,0.6015625,5849
0.901007708,1,0,0,0.002456665,0.025634766,5869
0.901007708,0,0,1,0.245117188,0.031738281,5876
0.901007708,3,1,0,0.158203125,0.162109375,5895
0.901007708,0,0,1,0.158203125,0.162109375,5902
0.901007708,29,5,0,0.002731323,0.020507813,5915
0.901007708,2,2,0,0.75390625,0.89453125,6002
0.901007708,1,1,0,0.008117676,0.166992188,6007
0.901007708,2,0,1,0.4453125,0.78125,6025
0.901007708,35,23,0,0.095214844,0.075683594,6039
0.901007708,187,21,0,0.004272461,0.006103516,6044
0.901007708,76,19,1,0.75390625,0.96484375,6068
0.901007708,0,0,0,0.106933594,0.287109375,6111
0.901007708,1,1,0,0.3046875,0.6015625,6169
0.901007708,3,1,0,0.35546875,0.154296875,6212
0.901007708,28,23,1,0.005859375,0.026123047,6216
0.901007708,4,1,0,0.012145996,0.182617188,6242
0.901007708,0,0,0,0.005859375,0.026123047,6248
0.901007708,3,2,0,0.005859375,0.026123047,6265
0.901007708,8,0,0,0.00390625,0.007080078,6290
0.901007708,3,7,0,0.5546875,0.255859375,6292
0.901007708,0,0,1,0.046386719,0.025512695,6310
0.901007708,12,3,0,0.263671875,0.14453125,6315
0.901007708,13,3,0,0.001365662,0.004730225,6364
0.901007708,1,1,1,0.263671875,0.14453125,6365
0.901007708,4,4,1,0.007446289,0.36328125,6372
0.901007708,37,2,0,0.005218506,0.138671875,6412
0.901007708,48,20,0,0.263671875,0.14453125,6429
0.901007708,6,4,1,0.030151367,0.12109375,6439
0.901007708,5,4,0,0.001029968,0.004760742,6444
0.901007708,0,0,1,0.233398438,0.8515625,6464
0.901007708,325,94,1,0.263671875,0.14453125,6471
0.901007708,10,0,0,0.001869202,0.765625,6480
0.901007708,9,0,0,0.006134033,0.070800781,6507
0.901007708,15,1,1,0.031738281,0.4609375,6523
0.901007708,96,31,0,0.314453125,0.202148438,6675
0.901007708,27,5,0,0.000816345,0.004852295,6695
0.901007708,7,0,1,0.3046875,0.6015625,6725
0.901007708,36,14,1,0.3046875,0.6015625,6750
0.901007708,102,7,1,0.001838684,0.052978516,6787
0.901007708,19,2,0,0.022583008,0.217773438,6793
0.901007708,7,1,0,0.000816345,0.012817383,6817
0.901007708,7,1,0,0.115722656,0.392578125,6887
0.901007708,214,29,0,0.006958008,0.021240234,6890
0.901007708,0,0,1,0.003143311,0.048828125,6976
0.901007708,1,0,0,0.010192871,0.077148438,6990
0.901007708,2,1,0,0.002548218,0.050048828,6996
0.901007708,17,3,1,0.007446289,0.060058594,6997
0.901007708,17,0,0,0.00113678,0.013366699,7004
0.901007708,6,2,1,0.001899719,0.070800781,7014
0.901007708,1,1,0,0.010192871,0.077148438,7018
0.901007708,21,1,0,0.103515625,0.138671875,7046
0.901007708,3,0,1,0.088867188,0.047851563,7055
0.901007708,3289,685,1,0.204101563,0.59375,7092
0.901007708,3,0,0,0.002212524,0.245117188,7107
0.901007708,3,2,1,0.184570313,0.197265625,7118
0.901007708,1,0,0,0.002670288,0.064453125,7144
0.901007708,10,3,0,0.5,0.609375,7145
0.901007708,0,0,0,0.043701172,0.084960938,7149
0.901007708,0,0,0,0.025024414,0.026367188,7165
0.901007708,18,7,0,0.050292969,0.37109375,7217
0.901007708,57,4,0,0.000854492,0.005157471,7240
0.901007708,22,9,0,0.003128052,0.010070801,7283
0.901007708,0,0,0,0.001838684,0.984375,7300
0.901007708,2,0,0,0.002319336,0.008178711,7366
0.901007708,5,2,0,0.005828857,0.233398438,7369
0.901007708,1,0,0,0.5,0.314453125,7452
0.901007708,3130,371,1,0.00567627,0.024414063,7505
0.901007708,3,0,0,0.00793457,0.067382813,7521
0.901007708,1,0,0,0.017578125,0.030883789,7567
0.901007708,1,1,0,0.056640625,0.239257813,7572
0.901007708,3,0,0,0.62890625,0.65234375,7592
0.901007708,10,4,0,0.001304626,0.008911133,7595
0.901007708,3,0,1,0.009338379,0.111328125,7600
0.901007708,0,0,0,0.4453125,0.294921875,7657
0.901007708,57,9,1,0.004333496,0.015869141,7724
0.901007708,11,2,0,0.00390625,0.005432129,7760
0.901007708,2,0,0,0.001152039,0.003570557,7763
0.901007708,204,13,1,0.036132813,0.16015625,7814
0.901007708,29,1,0,0.000968933,0.003509521,7888
0.901007708,32,9,1,0.8828125,0.97265625,7900
0.901007708,0,0,0,0.008666992,0.020507813,7910
0.901007708,36,13,0,0.001190186,0.008911133,7955
0.901007708,758,141,0,0.094238281,0.112792969,7979
0.901007708,0,0,0,0.094238281,0.112792969,7993
0.901007708,0,0,0,0.62890625,0.30078125,8050
0.901007708,108,10,0,0.001190186,0.011657715,8095
0.901007708,2,0,0,0.000793457,0.00567627,8104
0.901007708,947,73,1,0.001190186,0.011657715,8171
0.901007708,0,0,0,0.007080078,0.075683594,8180
0.901007708,10,0,1,0.000816345,0.005187988,8220
0.901007708,476,92,1,0.000827789,0.005523682,8242
0.901007708,6,9,1,0.69921875,0.98828125,8259
0.901007708,5,2,1,0.00113678,0.004547119,8284
0.901007708,61,4,0,0.005767822,0.010131836,8287
0.901007708,0,0,0,0.4453125,0.7109375,8300
0.901007708,3,0,1,0.35546875,0.484375,8307
0.901007708,4,0,0,0.001205444,0.012634277,8315
0.901007708,20,2,0,0.007446289,0.017944336,8338
0.901007708,1,0,1,0.002288818,0.4453125,8352
0.901007708,0,0,1,0.002929688,0.233398438,8414
0.901007708,0,0,0,0.001754761,0.007141113,8419
0.901007708,0,0,1,0.037109375,0.023193359,8435
0.901007708,225,70,1,0.079101563,0.016967773,8455
0.901007708,0,0,1,0.079101563,0.016967773,8465
0.901007708,52,14,1,0.050048828,0.125976563,8492
0.901007708,7,10,1,0.74609375,0.63671875,8539
0.901007708,9,2,0,0.060058594,0.192382813,8571
0.901007708,33,0,1,0.001243591,0.009521484,8593
0.901007708,4,0,1,0.001243591,0.009521484,8595
0.901007708,3,1,1,0.111328125,0.170898438,8626
0.901007708,4,1,0,0.75,0.953125,8682
0.901007708,2,1,0,0.074707031,0.77734375,8684
0.901007708,13,2,0,0.001029968,0.008789063,8797
0.901007708,317,37,0,0.001457214,0.050048828,8840
0.901007708,4,0,0,0.001083374,0.005126953,8845
0.901007708,9,0,0,0.001083374,0.005126953,8897
0.901007708,2,0,1,0.109863281,0.168945313,8914
0.901007708,9,3,0,0.15625,0.1328125,8943
0.901007708,3,1,0,0.349609375,0.096679688,8981
0.901007708,3,0,0,0.349609375,0.096679688,9014
0.901007708,0,0,0,0.020263672,0.4375,9027
0.901007708,7,5,1,0.006103516,0.054931641,9114
0.901007708,1,1,0,0.018676758,0.026977539,9181
0.901007708,0,0,0,0.000999451,0.00340271,9246
0.901007708,217,26,1,0.002029419,0.014953613,9294
0.901007708,4433,911,1,0.002029419,0.014953613,9295
0.901007708,0,0,1,0.033447266,1,9297
0.901007708,21,4,1,0.002029419,0.014953613,9303
0.901007708,2,1,1,0.002029419,0.014953613,9311
0.901007708,1,0,1,0.002029419,0.014953613,9323
0.901007708,0,0,0,0.15625,0.106933594,9364
0.901007708,35,2,1,0.15625,0.106933594,9373
0.901007708,314,48,1,0.15625,0.106933594,9376
0.901007708,40,1,0,0.15625,0.106933594,9377
0.901007708,15,4,0,0.15625,0.106933594,9385
0.901007708,0,0,1,0.15625,0.106933594,9387
0.901007708,0,1,0,0.002029419,0.014953613,9403
0.901007708,0,0,0,0.002029419,0.014953613,9408
0.901007708,6,1,1,0.15625,0.106933594,9415
0.901007708,0,1,1,0.001205444,0.012084961,9427
0.901007708,0,0,0,0.069335938,0.400390625,9430
0.901007708,0,1,0,0.028320313,0.87109375,9446
0.901007708,4,0,0,0.001029968,0.004425049,9448
0.901007708,0,0,0,0.21484375,0.53125,9484
0.901007708,2,0,0,0.013366699,0.89453125,9567
0.901007708,30,6,0,0.026733398,0.4765625,9579
0.901007708,0,0,0,0.192382813,0.25,9592
0.901007708,2,0,1,0.013366699,0.89453125,9604
0.901007708,8,0,0,0.004302979,0.106933594,9616
0.901007708,0,1,1,0.014648438,0.22265625,9687
0.901007708,0,0,1,0.002960205,0.016357422,9796
0.901007708,12,0,0,0.002029419,0.025512695,9827
0.901007708,1,0,0,0.859375,0.86328125,9903
0.901007708,13,1,0,0.003204346,0.017822266,9939
0.901007708,3,1,0,0.003204346,0.017822266,9940
0.901007708,2,2,1,0.030639648,0.036865234,9973
0.901007708,1,0,1,0.001808167,0.054199219,10091
0.901007708,2,0,0,0.001968384,0.011047363,10104
0.901007708,6,1,0,0.001930237,0.01171875,10107
0.901007708,11,2,1,0.1484375,0.953125,10217
0.901007708,4,1,0,0.006652832,0.7265625,10238
0.901007708,1,1,0,0.76171875,0.421875,10241
0.901007708,0,0,1,0.125976563,0.057373047,10286
0.901007708,2,0,1,0.005859375,0.036865234,10292
0.901007708,5,0,0,0.001029968,0.004272461,10319
0.901007708,1,0,0,0.00491333,0.005523682,10321
0.901007708,0,0,0,0.009155273,0.061767578,10339
0.901007708,6,1,0,0.001029968,0.004272461,10370
0.901007708,44,3,0,0.002090454,0.006011963,10372
0.901007708,0,0,1,0.70703125,0.46875,10376
0.901007708,4,2,0,0.001411438,0.091308594,10406
0.901007708,163,23,1,0.001724243,0.010070801,10485
0.901007708,8,0,0,0.045898438,0.119140625,10488
0.901007708,40,22,1,0.000881195,0.002731323,10504
0.901007708,24,0,0,0.001167297,0.006744385,10539
0.901007708,2,1,0,0.001808167,0.019042969,10562
0.901007708,2,2,0,0.1640625,0.239257813,10665
0.901007708,12,4,1,0.291015625,0.515625,10683
0.901007708,0,0,0,0.291015625,0.515625,10685
0.901007708,7,2,1,0.172851563,0.30078125,10692
0.901007708,2,1,0,0.4921875,0.81640625,10725
0.901007708,6,1,0,0.001525879,0.036132813,10741
0.901007708,7,2,0,0.000999451,0.006378174,10748
0.901007708,1,0,1,0.002624512,0.01574707,10787
0.901007708,0,0,0,0.1328125,0.328125,10883
0.901007708,1,0,0,0.026000977,0.063476563,10888
0.901007708,8,0,1,0.74609375,0.63671875,10893
0.901007708,2,0,0,0.006469727,0.94921875,10908
0.901007708,73,33,0,0.008056641,0.092773438,10973
0.901007708,9,0,0,0.333984375,0.314453125,10983
0.901007708,47,15,0,0.236328125,0.1484375,11015
0.901007708,8,0,0,0.5625,0.4921875,11062
0.901007708,11,0,0,0.001152039,0.010742188,11099
0.901007708,7,3,0,0.078125,0.263671875,11136
0.901007708,1,0,0,0.01159668,0.162109375,11163
0.901007708,20,7,1,0.376953125,0.8828125,11170
0.901007708,4,2,1,0.02331543,0.064453125,11194
0.901007708,0,0,1,0.008666992,0.037109375,11220
0.901007708,1,1,0,0.033447266,0.154296875,11253
0.901007708,10,0,1,0.096679688,0.96875,11258
0.901007708,1,0,1,0.70703125,0.22265625,11261
0.901007708,36,2,0,0.002655029,0.010070801,11331
0.901007708,243,78,1,0.021972656,0.0390625,11359
0.901007708,23,2,1,0.003768921,0.024291992,11416
0.901007708,7,0,0,0.219726563,0.294921875,11442
0.901007708,19,19,0,0.219726563,0.294921875,11448
0.901007708,7,1,0,0.001869202,0.004760742,11501
0.901007708,26,11,0,0.001869202,0.004760742,11529
0.901007708,7,1,0,0.008117676,0.384765625,11586
0.901007708,7,1,0,0.011230469,0.129882813,11619
0.901007708,1,1,1,0.005371094,0.060058594,11622
0.901007708,62,19,0,0.008789063,0.014465332,11630
0.901007708,0,0,0,0.052246094,0.1640625,11646
0.901007708,0,0,1,0.001945496,0.027954102,11660
0.901007708,0,0,0,0.011047363,0.81640625,11731
0.901007708,9,1,0,0.009216309,0.05078125,11833
0.901007708,0,0,0,0.006256104,0.80859375,11852
0.901007708,138,23,0,0.001480103,0.7109375,11854
0.901007708,43,18,1,0.46875,0.99609375,11869
0.901007708,0,0,0,0.228515625,0.97265625,11886
0.901007708,2,1,0,0.00239563,0.025024414,11915
0.901007708,0,0,0,0.016479492,0.890625,11981
0.901007708,1,0,0,0.318359375,0.91015625,11996
0.901007708,14,3,0,0.005432129,0.031494141,12013
0.901007708,23,5,0,0.004516602,0.01574707,12033
0.901007708,40,4,0,0.008300781,0.1640625,12050
0.901007708,0,0,1,0.7890625,0.66015625,12073
0.901007708,1,0,1,0.001045227,0.008300781,12092
0.901007708,4,3,1,0.002059937,0.018676758,12116
0.901007708,21,1,0,0.00138855,0.009216309,12178
0.901007708,4,0,1,0.029052734,0.26953125,12181
0.901007708,10,0,0,0.060058594,0.69140625,12266
0.901007708,216,138,1,0.8984375,0.46875,12314
0.901007708,91,6,0,0.003463745,0.392578125,12378
0.901007708,167,24,0,0.001457214,0.008117676,12405
0.901007708,1,1,0,0.003051758,0.9921875,12450
0.901007708,20,2,1,0.013305664,0.112792969,12457
0.901007708,1,0,0,0.3203125,1,12463
0.901007708,2,1,0,0.002807617,0.021972656,12494
0.901007708,1,0,1,0.184570313,0.275390625,12534
0.901007708,1,1,1,0.23046875,0.30078125,12567
0.901007708,1,3,0,0.5859375,0.172851563,12588
0.901007708,7,0,0,0.002487183,0.011535645,12592
0.901007708,3,0,0,0.002365112,0.022460938,12605
0.901007708,3,1,1,0.376953125,0.46875,12606
0.901007708,2,1,0,0.89453125,0.89453125,12621
0.901007708,11,5,0,0.037597656,0.263671875,12626
0.901007708,23,14,0,0.072753906,0.13671875,12627
0.901007708,209,36,1,0.013427734,0.037841797,12634
0.901007708,26,4,0,0.119140625,0.202148438,12649
0.901007708,1,0,0,0.7265625,0.23046875,12724
0.901007708,3,0,0,0.051513672,0.62109375,12727
0.901007708,220,47,1,0.3203125,0.184570313,12735
0.901007708,1,2,0,0.047119141,0.30078125,12743
0.901007708,0,1,0,0.058837891,0.98828125,12750
0.901007708,0,2,0,0.00491333,0.341796875,12756
0.901007708,0,0,1,0.020629883,0.35546875,12762
0.901007708,16,10,1,0.208984375,0.765625,12814
0.901007708,19,8,0,0.074707031,0.484375,12819
0.901007708,412,85,1,0.189453125,0.101074219,12821
0.901007708,12,5,1,0.007873535,0.030883789,12825
0.901007708,4,0,0,0.007873535,0.030883789,12849
0.901007708,0,0,1,0.000968933,0.008422852,12855
0.901007708,2,1,1,0.067871094,0.239257813,12866
0.901007708,131,33,0,0.119140625,0.69921875,12879
0.901007708,27,9,1,0.384765625,0.239257813,12880
0.901007708,0,0,0,0.384765625,0.239257813,12886
0.901007708,1,0,0,0.001327515,0.016967773,12896
0.901007708,181,32,1,0.034912109,0.02734375,12949
0.901007708,0,0,0,0.015869141,0.392578125,13008
0.901007708,1,1,0,0.022705078,0.019042969,13028
0.901007708,1,1,0,0.043701172,0.99609375,13036
0.901007708,0,0,1,0.037597656,0.71875,13062
0.901007708,0,0,1,0.031982422,0.275390625,13082
0.901007708,36,6,1,0.002334595,0.012939453,13110
0.901007708,4,0,0,0.088378906,0.25,13111
0.901007708,92,11,0,0.001365662,0.006225586,13119
0.901007708,2,0,0,0.022705078,0.019042969,13121
0.901007708,132,28,0,0.029907227,0.045410156,13146
0.901007708,1,0,0,0.453125,0.6875,13236
0.901007708,4,2,0,0.077148438,0.050292969,13239
0.901007708,103,17,1,0.28515625,0.5546875,13250
0.901007708,0,0,1,0.64453125,0.168945313,13279
0.901007708,0,0,0,0.010620117,0.6875,13338
0.901007708,5,2,0,0.008117676,0.236328125,13353
0.901007708,10,3,1,0.096679688,0.217773438,13356
0.901007708,15,3,0,0.236328125,0.9453125,13359
0.901007708,114,2,0,0.001411438,0.006896973,13492
0.901007708,63,14,1,0.009277344,0.048095703,13503
0.901007708,12,4,0,0.029052734,0.124023438,13509
0.901007708,15,3,0,0.006500244,0.055908203,13521
0.901007708,144,6,0,0.001205444,0.009399414,13596
0.901007708,18,11,0,0.168945313,0.202148438,13666
0.901007708,66,6,0,0.14453125,0.9921875,13670
0.901007708,1,0,0,0.090332031,0.091308594,13687
0.901007708,11,0,0,0.5703125,0.349609375,13707
0.901007708,4,0,0,0.03112793,0.23046875,13748
0.901007708,542,88,1,0.014343262,0.034667969,13782
0.901007708,0,1,0,0.108398438,1,13824
0.901007708,19,2,0,0.026367188,0.115722656,13827
0.901007708,0,0,0,0.001266479,0.014831543,13864
0.901007708,11,3,0,0.294921875,0.072753906,13899
0.901007708,29,9,0,0.4765625,0.9140625,13913
0.901007708,26,1,0,0.010131836,0.087402344,13923
0.901007708,35,9,1,0.306640625,0.85546875,13959
0.901007708,8,0,1,0.021118164,0.202148438,13991
0.901007708,0,0,1,0.075683594,0.4609375,14032
0.901007708,4,0,1,0.043945313,0.077148438,14052
0.901007708,1,0,1,0.001190186,0.01940918,14058
0.901007708,6,0,0,0.001190186,0.99609375,14065
0.901007708,3,0,0,0.00201416,0.010131836,14076
0.901007708,0,0,0,0.003570557,0.047119141,14176
0.901007708,0,0,1,0.765625,0.63671875,14192
0.901007708,0,0,0,0.017333984,0.349609375,14216
0.901007708,2,1,1,0.000869751,0.003250122,14227
0.901007708,146,53,0,0.011535645,0.022583008,14288
0.901007708,23,6,0,0.000999451,0.003128052,14290
0.901007708,682,214,1,0.011535645,0.022583008,14299
0.901007708,15,5,1,0.002807617,0.021728516,14306
0.901007708,3,1,0,0.000843048,0.00491333,14330
0.901007708,34,13,1,0.029174805,0.765625,14360
0.901007708,4,0,1,0.001594543,0.012145996,14460
0.901007708,0,0,1,0.001838684,0.030151367,14476
0.901007708,10,0,0,0.22265625,0.061767578,14525
0.901007708,23,2,0,0.00201416,0.007171631,14526
0.901007708,3,1,1,0.02355957,0.225585938,14529
0.901007708,4,0,0,0.040771484,0.023193359,14533
0.901007708,3,0,1,0.012695313,0.028442383,14541
0.901007708,1,1,1,0.052734375,0.029296875,14652
0.901007708,2,0,0,0.4140625,0.376953125,14677
0.901007708,2,0,0,0.002975464,0.8671875,14717
0.901007708,95,46,0,0.014221191,0.028686523,14742
0.901007708,5,3,1,0.546875,0.15625,14774
0.901007708,1,0,1,0.546875,0.15625,14775
0.901007708,2,0,0,0.012390137,0.306640625,14826
0.901007708,173,44,1,0.4140625,0.90234375,14839
0.901007708,21,15,0,0.008117676,0.142578125,14866
0.901007708,4,5,0,0.014282227,0.057128906,14879
0.901007708,456,70,0,0.01348877,0.1640625,14922
0.901007708,56,4,0,0.002029419,0.0390625,14929
0.901007708,13,1,0,0.007629395,0.005065918,14933
0.901007708,5,3,0,0.008361816,0.035644531,14934
0.901007708,0,0,1,0.011108398,0.011230469,14959
0.901007708,140,60,1,0.80859375,0.341796875,14974
0.901007708,27,3,0,0.001838684,0.00680542,14988
0.901007708,1,1,1,0.001457214,0.012939453,15037
0.901007708,0,0,0,0.017700195,0.7265625,15044
0.901007708,94,26,1,0.003082275,0.024169922,15056
0.901007708,37,5,0,0.010681152,0.182617188,15059
0.901007708,37,3,0,0.013122559,0.21484375,15062
0.901007708,0,0,0,0.003326416,0.070800781,15070
0.901007708,59,10,1,0.192382813,0.236328125,15120
0.901007708,57,5,0,0.002182007,0.019897461,15121
0.901007708,5,0,0,0.000686646,0.003219604,15172
0.901007708,0,0,0,0.192382813,0.236328125,15187
0.901007708,39,14,0,0.80859375,0.341796875,15206
0.901007708,36,8,0,0.006561279,0.029296875,15221
0.901007708,434,18,0,0.001098633,0.007019043,15263
0.901007708,4,3,0,0.021606445,0.086425781,15335
0.901007708,2,1,1,0.001647949,0.018432617,15379
0.901007708,411,95,0,0.80859375,0.341796875,15385
0.901007708,30,6,0,0.003005981,0.051513672,15387
0.901007708,16,8,0,0.7421875,0.99609375,15429
0.901007708,31,20,0,0.092773438,0.5703125,15458
0.901007708,6,2,1,0.296875,0.9140625,15466
0.901007708,1,0,0,0.796875,0.76171875,15504
0.901007708,1,1,0,0.129882813,0.202148438,15557
0.901007708,400,147,1,0.020996094,0.031494141,15575
0.901007708,1460,405,1,0.020996094,0.031494141,15577
0.901007708,31,13,0,0.265625,1,15580
0.901007708,11,2,0,0.000793457,0.011535645,15630
0.901007708,1,2,0,0.59375,0.294921875,15636
0.901007708,22,15,0,0.59375,0.294921875,15715
0.901007708,6,1,0,0.001998901,0.015991211,15721
0.901007708,0,0,1,0.086425781,0.6640625,15771
0.901007708,31,5,0,0.001724243,0.022949219,15865
0.901007708,6,3,0,0.001808167,0.030273438,15886
0.901007708,26,14,0,0.78515625,0.96875,15933
0.901007708,8,0,0,0.081054688,0.082519531,15972
0.901007708,1,1,1,0.001281738,0.015869141,15984
0.901007708,4,1,0,0.006774902,0.294921875,16005
